"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
3024	129.483843	6.515594	49.833247	-0.749260	0.134035	0.648570	0.361529	0.903297	0.230979	-0.554892	0.407541	-0.725262
3025	129.103852	6.581536	50.151407	-0.770158	0.129887	0.624489	0.346737	0.907010	0.238969	-0.535379	0.400577	-0.743578
3026	128.713292	6.645301	50.456955	-0.790617	0.125428	0.599326	0.331733	0.910443	0.247075	-0.514662	0.394158	-0.761421
3027	128.313059	6.706873	50.750177	-0.810445	0.120811	0.573222	0.316660	0.913574	0.255163	-0.492855	0.388312	-0.778658
3028	127.903506	6.766184	51.030734	-0.829283	0.116050	0.546647	0.301657	0.916403	0.263077	-0.470418	0.383065	-0.794964
3029	127.484306	6.823053	51.297201	-0.846929	0.111508	0.519881	0.287125	0.918857	0.270667	-0.447515	0.378507	-0.810224
3030	127.056368	6.877621	51.549898	-0.863479	0.107119	0.492879	0.272961	0.920969	0.278046	-0.424142	0.374623	-0.824476
3031	126.620752	6.930093	51.789575	-0.878993	0.102790	0.465624	0.259027	0.922780	0.285275	-0.400345	0.371364	-0.837743
3032	126.177921	6.980528	52.016127	-0.893472	0.098603	0.438162	0.245376	0.924294	0.292354	-0.376164	0.368725	-0.850025
3033	125.727696	7.028803	52.228107	-0.906965	0.094607	0.410444	0.232024	0.925492	0.299383	-0.351539	0.366763	-0.861339
3034	125.270833	7.075067	52.425853	-0.919466	0.090787	0.382545	0.218934	0.926395	0.306365	-0.326574	0.365444	-0.871665
3035	124.808203	7.119523	52.610135	-0.931042	0.087083	0.354368	0.205974	0.927030	0.313353	-0.301222	0.364735	-0.881041
3036	124.340227	7.162249	52.780847	-0.941694	0.083513	0.325941	0.193130	0.927399	0.320363	-0.275523	0.364633	-0.889455
3037	123.866870	7.203171	52.936504	-0.951391	0.080234	0.297350	0.180547	0.927472	0.327413	-0.249514	0.365183	-0.896875
3038	123.388797	7.242453	53.077469	-0.960170	0.077171	0.268550	0.168095	0.927267	0.334544	-0.223200	0.366361	-0.903306
3039	122.906738	7.280295	53.204557	-0.968048	0.074191	0.239539	0.155600	0.926813	0.341770	-0.196651	0.368122	-0.908743
3040	122.421106	7.316797	53.317691	-0.974992	0.071614	0.210385	0.143338	0.926080	0.349041	-0.169837	0.370468	-0.913186
3041	121.932032	7.351953	53.415377	-0.981038	0.069130	0.181065	0.130981	0.925076	0.356480	-0.142856	0.373437	-0.916590
3042	121.440119	7.385937	53.498053	-0.986151	0.067011	0.151711	0.118776	0.923782	0.364032	-0.115754	0.377010	-0.918948
3043	120.945979	7.418949	53.566613	-0.990352	0.065143	0.122310	0.106566	0.922218	0.371696	-0.088583	0.381144	-0.920262
3044	120.450021	7.451111	53.621047	-0.993657	0.063430	0.092852	0.094214	0.920384	0.379495	-0.061388	0.385836	-0.920523
3045	119.952553	7.482493	53.659947	-0.996044	0.062140	0.063525	0.081996	0.918238	0.387447	-0.034255	0.391123	-0.919701
3046	119.454105	7.513280	53.683869	-0.997539	0.061132	0.034328	0.069734	0.915786	0.395566	-0.007255	0.396986	-0.917796
3047	118.955162	7.543655	53.693823	-0.998158	0.060427	0.005340	0.057434	0.913033	0.403821	0.019526	0.403384	-0.914823
3048	118.456111	7.573761	53.689924	-0.997923	0.060026	-0.023375	0.045079	0.909966	0.412226	0.046014	0.410316	-0.910782
3049	117.957397	7.603742	53.670950	-0.996863	0.059939	-0.051695	0.032685	0.906548	0.420835	0.072088	0.417825	-0.905663
3050	117.459439	7.633772	53.637637	-0.995023	0.060170	-0.079423	0.020295	0.902763	0.429659	0.097553	0.425909	-0.899492
3051	116.962551	7.664000	53.591176	-0.992460	0.060788	-0.106432	0.007995	0.898607	0.438681	0.122307	0.434522	-0.892318
3052	116.467041	7.694566	53.531910	-0.989239	0.061644	-0.132685	-0.004363	0.894070	0.447907	0.146241	0.443666	-0.884180
3053	115.973381	7.725680	53.459029	-0.985443	0.062886	-0.157947	-0.016581	0.889086	0.457440	0.169195	0.453400	-0.875101
3054	115.481804	7.757494	53.373482	-0.981151	0.064391	-0.182198	-0.028779	0.883647	0.467269	0.191087	0.463705	-0.865138
3055	114.992402	7.790113	53.276532	-0.976417	0.066170	-0.205502	-0.040982	0.877756	0.477352	0.211967	0.474516	-0.854344
3056	114.505353	7.823674	53.168646	-0.971323	0.068308	-0.227739	-0.053073	0.871383	0.487725	0.231763	0.485825	-0.842769
3057	114.021072	7.858432	53.049277	-0.965945	0.070747	-0.248888	-0.065115	0.864473	0.498444	0.250420	0.497676	-0.830427
3058	113.539608	7.894503	52.919370	-0.960330	0.073374	-0.269040	-0.077246	0.857021	0.509459	0.267954	0.510031	-0.817355
3059	113.060886	7.931938	52.780058	-0.954535	0.076385	-0.288148	-0.089269	0.849009	0.520782	0.284420	0.522828	-0.803590
3060	112.584979	7.970863	52.631785	-0.948604	0.079688	-0.306268	-0.101290	0.840415	0.532394	0.299818	0.536053	-0.789149
3061	112.112232	8.011575	52.474171	-0.942563	0.083147	-0.323514	-0.113484	0.831202	0.544265	0.314160	0.549718	-0.774024
3062	111.642585	8.054157	52.308016	-0.936481	0.086897	-0.339782	-0.125679	0.821330	0.556436	0.327426	0.563795	-0.758239
3063	111.175872	8.098623	52.134263	-0.930352	0.090980	-0.355200	-0.137888	0.810807	0.568840	0.339752	0.578200	-0.741791
3064	110.712105	8.145091	51.953287	-0.924195	0.095287	-0.369843	-0.150227	0.799617	0.581416	0.351134	0.592902	-0.724687
3065	110.251591	8.193909	51.764778	-0.918050	0.099894	-0.383674	-0.162632	0.787684	0.594226	0.361574	0.607927	-0.706887
3066	109.794217	8.245144	51.569392	-0.911918	0.104751	-0.396777	-0.175161	0.775016	0.607182	0.371111	0.623200	-0.688403
3067	109.339787	8.298780	51.367877	-0.905792	0.109871	-0.409229	-0.187828	0.761608	0.620221	0.379816	0.638656	-0.669222
3068	108.888292	8.354941	51.160533	-0.899689	0.115313	-0.421026	-0.200578	0.747440	0.633326	0.387722	0.654245	-0.649335
3069	108.440016	8.414059	50.947115	-0.893600	0.121025	-0.432241	-0.213496	0.732467	0.646461	0.394840	0.669959	-0.628694
3070	107.994829	8.476221	50.728168	-0.887588	0.127189	-0.442730	-0.226336	0.716681	0.659651	0.401197	0.685705	-0.607330
3071	107.552520	8.541414	50.504325	-0.881608	0.133634	-0.452668	-0.239290	0.700129	0.672725	0.406825	0.701399	-0.585262
3072	107.113074	8.609711	50.275814	-0.875710	0.139879	-0.462132	-0.252680	0.682828	0.685492	0.411443	0.717064	-0.562614
3073	106.676690	8.681065	50.042418	-0.870037	0.145073	-0.471158	-0.267004	0.664745	0.697727	0.414422	0.732849	-0.539618
3074	106.243113	8.754794	49.804572	-0.864743	0.149204	-0.479539	-0.282006	0.645838	0.709483	0.415562	0.748753	-0.516407
3075	105.812005	8.830242	49.562809	-0.859766	0.152286	-0.487453	-0.297679	0.626133	0.720656	0.414957	0.764700	-0.492996
3076	105.383202	8.906936	49.317365	-0.855151	0.154370	-0.494860	-0.313851	0.605594	0.731268	0.412570	0.780657	-0.469425
3077	104.956727	8.984449	49.068147	-0.850954	0.155381	-0.501731	-0.330411	0.584199	0.741310	0.408297	0.796598	-0.445787
3078	104.532283	9.062207	48.815563	-0.847206	0.155353	-0.508043	-0.347208	0.561889	0.750818	0.402106	0.812494	-0.422096
3079	104.109535	9.139718	48.560075	-0.843869	0.154345	-0.513869	-0.364110	0.538713	0.759744	0.394091	0.828230	-0.398405
3080	103.688288	9.216538	48.301911	-0.840958	0.152419	-0.519190	-0.380938	0.514668	0.768117	0.384285	0.843733	-0.374752
3081	103.268447	9.292062	48.041088	-0.838559	0.149486	-0.523901	-0.397521	0.489695	0.776000	0.372553	0.858984	-0.351214
3082	102.849712	9.365805	47.777988	-0.836622	0.145485	-0.528107	-0.413821	0.463813	0.783345	0.358908	0.873906	-0.327831
3083	102.431791	9.437403	47.513009	-0.835164	0.140566	-0.531735	-0.429563	0.437057	0.790226	0.343477	0.888382	-0.304632
3084	102.014469	9.506410	47.246401	-0.834145	0.134669	-0.534852	-0.444695	0.409430	0.796626	0.326266	0.902348	-0.281637
3085	101.597554	9.572023	46.978307	-0.833647	0.127709	-0.537330	-0.458981	0.380943	0.802632	0.307195	0.915736	-0.258956
3086	101.180771	9.633808	46.709101	-0.833609	0.119712	-0.539227	-0.472314	0.351669	0.808238	0.286385	0.928439	-0.236612
3087	100.763897	9.691512	46.439132	-0.834029	0.110742	-0.540491	-0.484498	0.321622	0.813524	0.263925	0.940370	-0.214588
3088	100.346728	9.744665	46.168684	-0.834884	0.100741	-0.541128	-0.495416	0.290873	0.818508	0.239857	0.951443	-0.192937
3089	99.928998	9.792236	45.898065	-0.836158	0.089628	-0.541115	-0.504936	0.259480	0.823231	0.214193	0.961581	-0.171710
3090	99.510506	9.833838	45.627644	-0.837829	0.077394	-0.540419	-0.512893	0.227555	0.827744	0.187037	0.970685	-0.150957
3091	99.091120	9.869323	45.357737	-0.839851	0.064127	-0.539015	-0.519142	0.195172	0.832106	0.158561	0.978670	-0.130624
3092	98.670686	9.898204	45.088675	-0.842198	0.049839	-0.536860	-0.523536	0.162434	0.836376	0.128889	0.985460	-0.110709
3093	98.248933	9.919219	44.820953	-0.844834	0.034405	-0.533921	-0.525963	0.129515	0.840588	0.098071	0.990980	-0.091323
3094	97.825779	9.932060	44.554937	-0.847694	0.017893	-0.530184	-0.526328	0.096517	0.844786	0.066287	0.995171	-0.072399
3095	97.401198	9.936742	44.290937	-0.850801	0.000679	-0.525488	-0.524386	0.063644	0.849099	0.034020	0.997972	-0.053792
3096	96.975084	9.933192	44.029396	-0.854021	-0.016065	-0.519990	-0.520232	0.031262	0.853453	0.002546	0.999382	-0.035056
3097	96.547258	9.921110	43.770920	-0.857269	-0.031595	-0.513899	-0.514147	-0.000309	0.857702	-0.027258	0.999501	-0.015979
3098	96.117798	9.901383	43.515644	-0.860431	-0.045999	-0.507486	-0.506550	-0.030994	0.861653	-0.055364	0.998461	0.003367
3099	95.686816	9.874964	43.263559	-0.863616	-0.059497	-0.500627	-0.497448	-0.060813	0.865360	-0.081931	0.996374	0.022923
3100	95.254301	9.842280	43.014851	-0.866768	-0.072124	-0.493468	-0.487116	-0.089693	0.868719	-0.106916	0.993355	0.042610
3101	94.820078	9.803169	42.770078	-0.870058	-0.083804	-0.485774	-0.475460	-0.117501	0.871855	-0.130144	0.989530	0.062388
3102	94.384166	9.758298	42.529327	-0.873420	-0.094690	-0.477672	-0.462725	-0.144259	0.874686	-0.151733	0.984999	0.082184
3103	93.946633	9.708391	42.292543	-0.876846	-0.104812	-0.469207	-0.449075	-0.169936	0.877185	-0.171675	0.979865	0.101939
3104	93.507430	9.653792	42.059919	-0.880338	-0.114224	-0.460389	-0.434630	-0.194539	0.879347	-0.190006	0.974222	0.121614
3105	93.066327	9.594420	41.832108	-0.884003	-0.122845	-0.451051	-0.419364	-0.217964	0.881264	-0.206572	0.968195	0.141164
3106	92.623320	9.530829	41.609185	-0.887820	-0.130728	-0.441232	-0.403430	-0.240194	0.882922	-0.221404	0.961882	0.160510
3107	92.178460	9.463625	41.391066	-0.891739	-0.137916	-0.431023	-0.387002	-0.261312	0.884277	-0.234587	0.955351	0.179649
3108	91.731677	9.393135	41.177968	-0.895802	-0.144392	-0.420345	-0.370113	-0.281293	0.885376	-0.246081	0.948697	0.198541
3109	91.282689	9.319429	40.970672	-0.900070	-0.150088	-0.409082	-0.352787	-0.300046	0.886292	-0.255765	0.942043	0.217114
3110	90.831482	9.243032	40.769253	-0.904526	-0.154932	-0.397277	-0.335180	-0.317609	0.887005	-0.263605	0.935479	0.235356
3111	90.378106	9.164492	40.573616	-0.909115	-0.158998	-0.385005	-0.317421	-0.334069	0.887492	-0.269727	0.929041	0.253238
3112	89.922480	9.084185	40.384012	-0.913866	-0.162254	-0.372185	-0.299531	-0.349417	0.887800	-0.274097	0.922812	0.270720
3113	89.464276	9.002412	40.201378	-0.918871	-0.164546	-0.358608	-0.281473	-0.363544	0.888037	-0.276493	0.916930	0.287734
3114	89.003481	8.919726	40.025812	-0.924025	-0.165814	-0.344505	-0.263540	-0.376572	0.888111	-0.276992	0.911427	0.304263
3115	88.540170	8.836659	39.857193	-0.929354	-0.166131	-0.329699	-0.245602	-0.388554	0.888091	-0.275645	0.906326	0.320302
3116	88.074264	8.753686	39.695828	-0.934819	-0.165398	-0.314256	-0.227818	-0.399517	0.887967	-0.272419	0.901682	0.335795
3117	87.605438	8.671395	39.542787	-0.940310	-0.163622	-0.298404	-0.210466	-0.409456	0.887722	-0.267434	0.897537	0.350579
3118	87.133867	8.590112	39.397859	-0.945551	-0.161522	-0.282568	-0.193675	-0.418513	0.887320	-0.261580	0.893732	0.364442
3119	86.659862	8.509897	39.260478	-0.950477	-0.159191	-0.266932	-0.177560	-0.426767	0.886759	-0.255082	0.890240	0.377366
3120	86.183555	8.430857	39.130571	-0.955122	-0.156664	-0.251392	-0.162018	-0.434179	0.886137	-0.247974	0.887099	0.389311
3121	85.704869	8.353251	39.008797	-0.959464	-0.153792	-0.236173	-0.147318	-0.440718	0.885474	-0.240265	0.884373	0.400197
3122	85.224035	8.277178	38.894767	-0.963550	-0.150628	-0.221095	-0.133267	-0.446349	0.884880	-0.231973	0.882091	0.410005
3123	84.741311	8.202692	38.787905	-0.967364	-0.147181	-0.206264	-0.119924	-0.451146	0.884356	-0.223215	0.880230	0.418772
3124	84.256811	8.129939	38.688110	-0.970923	-0.143398	-0.191691	-0.107306	-0.455100	0.883951	-0.213995	0.878818	0.426479
3125	83.770484	8.059291	38.595982	-0.974258	-0.139244	-0.177291	-0.095353	-0.458096	0.883774	-0.204277	0.877929	0.433027
3126	83.282517	7.990887	38.511125	-0.977365	-0.134607	-0.163214	-0.084221	-0.460156	0.883835	-0.194075	0.877575	0.438403
3127	82.793112	7.924797	38.432986	-0.980268	-0.129585	-0.149274	-0.073656	-0.461321	0.884171	-0.183439	0.877719	0.442673
3128	82.302361	7.861232	38.361461	-0.982957	-0.124023	-0.135695	-0.063902	-0.461591	0.884788	-0.172370	0.878380	0.445799
3129	81.810233	7.800736	38.297094	-0.985459	-0.117955	-0.122295	-0.054769	-0.460824	0.885800	-0.160842	0.879618	0.447663
3130	81.316875	7.743511	38.239517	-0.987791	-0.111257	-0.109048	-0.046241	-0.459046	0.887208	-0.148766	0.881419	0.448297
3131	80.822446	7.689669	38.188211	-0.989936	-0.103871	-0.096110	-0.038432	-0.456301	0.888995	-0.136196	0.883742	0.447717
3132	80.327026	7.639528	38.143074	-0.991905	-0.095773	-0.083381	-0.031214	-0.452588	0.891173	-0.123088	0.886562	0.445934
3133	79.830606	7.593908	38.104627	-0.993708	-0.086789	-0.070802	-0.024580	-0.447738	0.893827	-0.109275	0.889943	0.442787
3134	79.333316	7.553127	38.072520	-0.995329	-0.076810	-0.058482	-0.018605	-0.441802	0.896920	-0.094730	0.893818	0.438309
3135	78.835297	7.517377	38.046279	-0.996752	-0.065887	-0.046300	-0.013085	-0.434797	0.900433	-0.079458	0.898115	0.432523
3136	78.336647	7.487038	38.025822	-0.997927	-0.054331	-0.034481	-0.008015	-0.426722	0.904347	-0.063848	0.902749	0.425403
3137	77.837441	7.462890	38.011618	-0.998836	-0.042548	-0.022741	-0.002906	-0.417470	0.908686	-0.048157	0.907694	0.416861
3138	77.337846	7.444839	38.003285	-0.999469	-0.030503	-0.011426	0.001985	-0.407161	0.913354	-0.032512	0.912847	0.407006
3139	76.838015	7.432598	38.000309	-0.999831	-0.018358	-0.000453	0.006853	-0.395902	0.918267	-0.017037	0.918109	0.395961
3140	76.338070	7.426209	38.002510	-0.999930	-0.006123	0.010107	0.011683	-0.383755	0.923361	-0.001775	0.923415	0.383799
3141	75.838136	7.426289	38.010174	-0.999778	0.006102	0.020144	0.016448	-0.370661	0.928623	0.013133	0.928748	0.370478
3142	75.338345	7.432582	38.022843	-0.999395	0.018206	0.029648	0.021208	-0.356744	0.933961	0.027581	0.934025	0.356142
3143	74.838792	7.444659	38.039946	-0.998799	0.030170	0.038611	0.025978	-0.342101	0.939304	0.041548	0.939179	0.340906
3144	74.339568	7.462436	38.061215	-0.998015	0.041925	0.047001	0.030757	-0.326782	0.944599	0.054962	0.944169	0.324844
3145	73.840799	7.486362	38.086727	-0.997075	0.053360	0.054724	0.035498	-0.310789	0.949816	0.067690	0.948980	0.307985
3146	73.342543	7.516050	38.115950	-0.996017	0.064475	0.061594	0.040007	-0.294200	0.954906	0.079689	0.953567	0.290448
3147	72.844821	7.550975	38.148309	-0.994867	0.075182	0.067724	0.044396	-0.277119	0.959809	0.090928	0.957890	0.272359
3148	72.347667	7.590946	38.183458	-0.993651	0.085490	0.073141	0.048655	-0.259638	0.964479	0.101444	0.961914	0.253830
3149	71.851160	7.636221	38.221240	-0.992419	0.095237	0.077687	0.052646	-0.241764	0.968906	0.111057	0.965650	0.234917
3150	71.355281	7.686333	38.261106	-0.991200	0.104404	0.081374	0.056332	-0.223597	0.973052	0.119786	0.969074	0.215748
3151	70.859978	7.740708	38.302520	-0.990028	0.112942	0.084200	0.059671	-0.205225	0.976894	0.127612	0.972176	0.196439
3152	70.365221	7.798978	38.345158	-0.988945	0.120498	0.086416	0.062919	-0.186715	0.980397	0.134271	0.974996	0.177069
3153	69.870994	7.860890	38.388809	-0.988035	0.126694	0.087949	0.065986	-0.168161	0.983549	0.139400	0.977584	0.157789
3154	69.377185	7.925622	38.433099	-0.987314	0.131532	0.088939	0.068912	-0.149667	0.986332	0.143045	0.979949	0.138704
3155	68.883668	7.992348	38.477680	-0.986820	0.135032	0.089174	0.071386	-0.131278	0.988772	0.145222	0.982106	0.119909
3156	68.390335	8.060435	38.522253	-0.986557	0.137135	0.088877	0.073543	-0.113104	0.990858	0.145933	0.984074	0.101498
3157	67.897065	8.129225	38.566442	-0.986582	0.137650	0.087799	0.075038	-0.095309	0.992615	0.145002	0.985885	0.083701
3158	67.403709	8.197873	38.609882	-0.986889	0.136597	0.085974	0.075810	-0.077952	0.994071	0.142488	0.987555	0.066575
3159	66.910140	8.265635	38.652276	-0.987465	0.133985	0.083433	0.075793	-0.061150	0.995247	0.138450	0.989095	0.050228
3160	66.416233	8.331765	38.693294	-0.988304	0.129746	0.080128	0.074860	-0.044996	0.996178	0.132856	0.990526	0.034757
3161	65.921812	8.395157	38.732375	-0.989412	0.123610	0.076062	0.072920	-0.029748	0.996894	0.125488	0.991885	0.020419
3162	65.426766	8.454923	38.769175	-0.990745	0.115555	0.071213	0.069884	-0.015515	0.997434	0.116363	0.993180	0.007296
3163	64.931036	8.510350	38.803440	-0.992251	0.105553	0.065553	0.065668	-0.002392	0.997839	0.105482	0.994411	-0.004558
3164	64.434556	8.560498	38.834851	-0.993853	0.093432	0.059385	0.060532	0.009490	0.998121	0.092693	0.995580	-0.015087
3165	63.937214	8.603597	38.862877	-0.995485	0.078884	0.052791	0.054521	0.019932	0.998314	0.077698	0.996685	-0.024143
3166	63.439065	8.638698	38.887448	-0.996993	0.062415	0.045925	0.047806	0.028981	0.998436	0.060986	0.997629	-0.031878
3167	62.940261	8.665681	38.908728	-0.998207	0.045264	0.039170	0.040843	0.036653	0.998493	0.043760	0.998302	-0.038436
3168	62.440948	8.684329	38.926819	-0.999083	0.027641	0.032703	0.033873	0.042958	0.998502	0.026195	0.998694	-0.043855
3169	61.941260	8.693496	38.941538	-0.999606	0.009433	0.026426	0.026848	0.047884	0.998492	0.008153	0.998808	-0.048118
3170	61.441409	8.693204	38.953145	-0.999745	-0.009430	0.020495	0.019983	0.051530	0.998472	-0.010472	0.998627	-0.051328
3171	60.941593	8.683702	38.961955	-0.999472	-0.028926	0.014793	0.013214	0.054037	0.998451	-0.029681	0.998120	-0.053627
3172	60.442006	8.664690	38.968099	-0.998750	-0.049085	0.009402	0.006674	0.055450	0.998439	-0.049530	0.997254	-0.055053
3173	59.942925	8.634822	38.971472	-0.997542	-0.069931	0.004318	0.000411	0.055787	0.998443	-0.070063	0.995991	-0.055622
3174	59.444599	8.594165	38.972368	-0.995823	-0.091310	-0.000322	-0.005379	0.055145	0.998464	-0.091152	0.994295	-0.055406
3175	58.947230	8.543145	38.971130	-0.993578	-0.113056	-0.004530	-0.010662	0.053690	0.998501	-0.112643	0.992137	-0.054550
3176	58.451052	8.481650	38.967977	-0.990826	-0.134891	-0.008293	-0.015370	0.051509	0.998554	-0.134269	0.989521	-0.053109
3177	57.956450	8.408651	38.963012	-0.987641	-0.156321	-0.011354	-0.019185	0.048681	0.998630	-0.155554	0.986506	-0.051079
3178	57.463569	8.324915	38.956583	-0.984140	-0.176837	-0.014017	-0.022371	0.045337	0.998721	-0.175975	0.983196	-0.048574
3179	56.972420	8.231643	38.948974	-0.980434	-0.196170	-0.016352	-0.024983	0.041605	0.998822	-0.195258	0.979687	-0.045692
3180	56.483086	8.129340	38.940343	-0.976567	-0.214436	-0.018279	-0.026948	0.037575	0.998930	-0.213520	0.976015	-0.042473
3181	55.995826	8.017642	38.930782	-0.972599	-0.231640	-0.019855	-0.028338	0.033351	0.999042	-0.230756	0.972230	-0.039001
3182	55.510610	7.897432	38.920520	-0.968579	-0.247816	-0.021019	-0.029106	0.029013	0.999155	-0.246997	0.968373	-0.035314
3183	55.027333	7.769690	38.909776	-0.964542	-0.263023	-0.021861	-0.029376	0.024674	0.999264	-0.262290	0.964474	-0.031526
3184	54.545984	7.634882	38.898720	-0.960550	-0.277212	-0.022303	-0.029100	0.020431	0.999368	-0.276581	0.960592	-0.027692
3185	54.066712	7.492867	38.887539	-0.956701	-0.290212	-0.022344	-0.028304	0.016354	0.999466	-0.289692	0.956823	-0.023860
3186	53.589353	7.344543	38.876448	-0.953078	-0.301930	-0.021927	-0.026978	0.012571	0.999557	-0.301520	0.953247	-0.020127
3187	53.113662	7.190933	38.865620	-0.949777	-0.312204	-0.021253	-0.025347	0.009061	0.999638	-0.311898	0.949972	-0.016520
3188	52.639464	7.032741	38.855187	-0.946886	-0.320925	-0.020354	-0.023486	0.005891	0.999707	-0.320711	0.947086	-0.013115
3189	52.166659	6.870394	38.845319	-0.944517	-0.327903	-0.019154	-0.021381	0.003187	0.999766	-0.327765	0.944706	-0.010021
3190	51.694932	6.704902	38.836123	-0.942663	-0.333277	-0.017686	-0.019094	0.000948	0.999817	-0.333199	0.942828	-0.007257
3191	51.223977	6.537184	38.827675	-0.941278	-0.337252	-0.016048	-0.016754	-0.000817	0.999859	-0.337217	0.941414	-0.004881
3192	50.753579	6.367870	38.820068	-0.940353	-0.339903	-0.014213	-0.014369	-0.002057	0.999895	-0.339896	0.940458	-0.002950
3193	50.283544	6.197509	38.813449	-0.939898	-0.341233	-0.012337	-0.012115	-0.002780	0.999923	-0.341241	0.939975	-0.001521
3194	49.813629	6.026782	38.807738	-0.939872	-0.341362	-0.010631	-0.010173	-0.003132	0.999943	-0.341376	0.939927	-0.000528
3195	49.343631	5.856261	38.802828	-0.940237	-0.340400	-0.009032	-0.008456	-0.003173	0.999959	-0.340415	0.940275	0.000105
3196	48.873366	5.686459	38.798662	-0.941014	-0.338282	-0.007561	-0.006974	-0.002951	0.999971	-0.338295	0.941040	0.000418
3197	48.402557	5.518152	38.795227	-0.942288	-0.334744	-0.006270	-0.005754	-0.002532	0.999980	-0.334753	0.942306	0.000459
3198	47.930980	5.352002	38.792388	-0.944021	-0.329844	-0.005211	-0.004833	-0.001965	0.999986	-0.329850	0.944033	0.000261
3199	47.458475	5.188504	38.790019	-0.946134	-0.323747	-0.004330	-0.004124	-0.001323	0.999991	-0.323749	0.946143	-0.000083
3200	46.984872	5.028210	38.788028	-0.948589	-0.316491	-0.003634	-0.003621	-0.000627	0.999993	-0.316491	0.948595	-0.000551
3201	46.509880	4.872077	38.786349	-0.951369	-0.308037	-0.003152	-0.003335	0.000068	0.999994	-0.308035	0.951374	-0.001092
3202	46.033402	4.720542	38.784875	-0.954402	-0.298510	-0.002814	-0.003175	0.000722	0.999995	-0.298507	0.954406	-0.001637
3203	45.555422	4.573816	38.783525	-0.957618	-0.288030	-0.002610	-0.003128	0.001338	0.999994	-0.288025	0.957620	-0.002182
3204	45.075862	4.432338	38.782270	-0.960978	-0.276613	-0.002406	-0.003061	0.001936	0.999993	-0.276607	0.960979	-0.002707
3205	44.594489	4.297159	38.781088	-0.964449	-0.264258	-0.002303	-0.003066	0.002474	0.999992	-0.264250	0.964449	-0.003197
3206	44.111326	4.168527	38.779945	-0.967990	-0.250979	-0.002284	-0.003127	0.002961	0.999991	-0.250970	0.967988	-0.003651
3207	43.626461	4.046480	38.778817	-0.971547	-0.236835	-0.002277	-0.003177	0.003418	0.999989	-0.236824	0.971544	-0.004073
3208	43.139890	3.931415	38.777685	-0.975071	-0.221883	-0.002273	-0.003207	0.003846	0.999987	-0.221871	0.975066	-0.004462
3209	42.651473	3.824460	38.776513	-0.978485	-0.206304	-0.002369	-0.003305	0.004194	0.999986	-0.206291	0.978479	-0.004786
3210	42.161366	3.725543	38.775277	-0.981704	-0.190396	-0.002548	-0.003463	0.004472	0.999984	-0.190382	0.981697	-0.005050
3211	41.669769	3.634331	38.773957	-0.984703	-0.174221	-0.002734	-0.003610	0.004710	0.999982	-0.174205	0.984695	-0.005267
3212	41.176784	3.550933	38.772525	-0.987458	-0.157854	-0.002984	-0.003802	0.004879	0.999981	-0.157836	0.987450	-0.005418
3213	40.682403	3.476263	38.770939	-0.989962	-0.141291	-0.003338	-0.004081	0.004967	0.999979	-0.141272	0.989956	-0.005493
3214	40.186817	3.410067	38.769174	-0.992197	-0.124628	-0.003712	-0.004366	0.004971	0.999978	-0.124606	0.992191	-0.005476
3215	39.690228	3.351888	38.767222	-0.994152	-0.107911	-0.004145	-0.004701	0.004900	0.999977	-0.107888	0.994148	-0.005379
3216	39.192763	3.301748	38.765056	-0.995827	-0.091141	-0.004629	-0.005082	0.004739	0.999976	-0.091117	0.995827	-0.005183
3217	38.694483	3.260488	38.762623	-0.997216	-0.074385	-0.005126	-0.005476	0.004506	0.999975	-0.074360	0.997219	-0.004901
3218	38.195572	3.227766	38.759913	-0.998319	-0.057673	-0.005703	-0.005952	0.004157	0.999974	-0.057648	0.998327	-0.004493
3219	37.696203	3.203055	38.756912	-0.999138	-0.041025	-0.006321	-0.006479	0.003725	0.999972	-0.041000	0.999151	-0.003987
3220	37.196503	3.186322	38.753600	-0.999677	-0.024441	-0.006972	-0.007052	0.003211	0.999970	-0.024418	0.999696	-0.003383
3221	36.696589	3.178346	38.749921	-0.999938	-0.007981	-0.007703	-0.007724	0.002558	0.999967	-0.007961	0.999965	-0.002620
3222	36.196615	3.178741	38.745858	-0.999929	0.008374	-0.008501	-0.008486	0.001811	0.999962	0.008389	0.999963	-0.001740
3223	35.696713	3.186955	38.741415	-0.999654	0.024604	-0.009320	-0.009299	0.000944	0.999956	0.024612	0.999697	-0.000715
3224	35.197000	3.202926	38.736569	-0.999119	0.040733	-0.010148	-0.010158	-0.000041	0.999948	0.040731	0.999170	0.000455
3225	34.697639	3.227480	38.731305	-0.998310	0.057093	-0.010822	-0.010904	-0.001122	0.999940	0.057077	0.998368	0.001743
3226	34.198770	3.260486	38.725762	-0.997204	0.073873	-0.011244	-0.011445	-0.002302	0.999932	0.073842	0.997265	0.003141
3227	33.700511	3.301642	38.720086	-0.995782	0.091035	-0.011404	-0.011771	-0.003502	0.999925	0.090988	0.995842	0.004558
3228	33.203007	3.351113	38.714407	-0.994030	0.108522	-0.011245	-0.011825	-0.004701	0.999919	0.108460	0.994083	0.005956
3229	32.706521	3.409945	38.708878	-0.991928	0.126337	-0.010805	-0.011638	-0.005859	0.999915	0.126263	0.991970	0.007282
